MemberID,EventDay,CreatedDate,BikeSteps,WalkSteps,SwimSteps,OtherSteps,TotalSteps,SpeedCheck,Channel,DeviceType,CheaterProb,ProgramDate
6433176,88,42976.65416,0,33467,0,0,33467,Regular,WB,Manual,13,19/08/2017
6433176,85,42976.65416,0,26321,0,0,26321,Regular,WB,Manual,4,16/08/2017
6433176,87,42976.65416,0,34485,0,0,34485,Regular,WB,Manual,15,18/08/2017
6433176,92,42976.65416,0,28466,0,0,28466,Regular,WB,Manual,6,23/08/2017
6433176,91,42976.65416,0,35493,0,0,35493,Regular,WB,Manual,17,22/08/2017
6433176,89,42976.65416,0,15182,0,0,15182,Regular,WB,Manual,1,20/08/2017
6433176,96,42976.65416,0,8182,0,0,8182,Regular,WB,Manual,0,27/08/2017
6433176,94,42976.65416,0,22389,0,0,22389,Regular,WB,Manual,2,25/08/2017
6433176,93,42976.65416,0,31493,0,0,31493,Regular,WB,Manual,10,24/08/2017
6433176,95,42976.65416,0,11173,0,0,11173,Regular,WB,Manual,0,26/08/2017
6433176,97,42976.65416,0,13078,0,0,13078,Regular,WB,Manual,1,28/08/2017
4843363,95,42976.66539,0,0,0,16472,16472,Regular,WB,Manual,2,26/08/2017
4843363,96,42976.66539,0,0,0,16472,16472,Regular,WB,Manual,2,27/08/2017
4843363,97,42976.66539,0,0,0,16472,16472,Regular,WB,Manual,2,28/08/2017
6661820,97,42976.67379,0,17911,0,0,17911,Regular,WB,Manual,5,28/08/2017
5367363,92,42976.70223,0,23758,0,0,23758,Regular,WB,Manual,5,23/08/2017
5367363,91,42976.70223,0,15223,0,0,15223,Regular,WB,Manual,1,22/08/2017
5367363,94,42976.70223,0,13969,0,0,13969,Regular,WB,Manual,1,25/08/2017
5367363,96,42976.70223,0,16341,0,0,16341,Regular,WB,Manual,2,27/08/2017
5367363,93,42976.70223,0,13163,0,0,13163,Regular,WB,Manual,1,24/08/2017
5367363,95,42976.70223,0,19247,0,0,19247,Regular,WB,Manual,3,26/08/2017
5367363,97,42976.70223,0,13354,0,0,13354,Regular,WB,Manual,1,28/08/2017
4883518,97,42976.73124,0,12181,0,0,12181,Regular,AD,Manual,0,28/08/2017
6723804,95,42976.78128,0,28898,0,0,28898,Regular,PH,Sync,4,26/08/2017
6723804,96,42976.78128,0,12961,0,0,12961,Regular,PH,Sync,0,27/08/2017
6723804,94,42976.78128,5564,10324,0,0,15888,Regular,PH,Sync,0,25/08/2017
6723804,93,42976.78128,4124,8419,0,0,12543,Regular,PH,Sync,0,24/08/2017
6723804,97,42976.78128,3824,6230,0,0,10054,Regular,PH,Sync,0,28/08/2017
5873384,96,42976.83315,0,14967,0,0,14967,Regular,PH,Sync,0,27/08/2017
5873384,97,42976.83315,0,12776,0,0,12776,Regular,PH,Sync,0,28/08/2017
7282004,97,42976.84618,0,13477,0,0,13477,Regular,PH,Manual,0,28/08/2017
7300763,98,42976.85745,0,13328,0,0,13328,Regular,PH,Manual,1,29/08/2017
5245094,98,42976.89699,0,12052,0,0,12052,Regular,PH,Manual,1,29/08/2017
7273151,84,42976.94704,0,15479,0,0,15479,Regular,AD,Manual,4,15/08/2017
7273151,88,42976.94704,0,19589,0,0,19589,Regular,AD,Manual,8,19/08/2017
7273151,86,42976.94704,0,17282,0,0,17282,Regular,AD,Manual,6,17/08/2017
7273151,87,42976.94704,0,12289,0,0,12289,Regular,AD,Manual,3,18/08/2017
7273151,85,42976.94704,3720,13479,0,0,17199,Regular,AD,Manual,5,16/08/2017
7273151,91,42976.94704,0,17509,0,0,17509,Regular,AD,Manual,6,22/08/2017
7273151,89,42976.94704,0,18449,0,0,18449,Regular,AD,Manual,7,20/08/2017
7273151,90,42976.94704,0,23338,0,0,23338,Regular,AD,Manual,13,21/08/2017
7273151,92,42976.94704,0,17812,0,0,17812,Regular,AD,Manual,6,23/08/2017
7273151,94,42976.94704,0,26338,0,0,26338,Regular,AD,Manual,20,25/08/2017
7273151,95,42976.94704,0,16402,0,0,16402,Regular,AD,Manual,5,26/08/2017
7273151,93,42976.94704,0,20589,0,0,20589,Regular,AD,Manual,9,24/08/2017
7273151,96,42976.94704,0,17312,0,0,17312,Regular,AD,Manual,6,27/08/2017
7273151,97,42976.94704,0,14778,0,0,14778,Regular,AD,Manual,4,28/08/2017
6840714,98,42976.96123,0,6960,0,0,6960,Regular,PH,Manual,0,29/08/2017
6590812,98,42977.04925,0,15842,0,0,15842,Regular,PH,Sync,1,29/08/2017
6895576,98,42977.12266,0,17180,5272,0,22452,Regular,AD,Manual,1,29/08/2017
6406584,98,42977.15198,3734,11514,0,0,15248,Regular,WB,Manual,2,29/08/2017
6935318,98,42977.17688,9824,13520,0,0,23344,Regular,PH,Sync,4,29/08/2017
6935318,97,42977.17688,5324,6324,0,0,11648,Regular,PH,Sync,1,28/08/2017
6792967,98,42977.19707,0,16336,0,0,16336,Regular,PH,Sync,1,29/08/2017
6749984,98,42977.20163,0,7063,0,0,7063,Regular,AD,Manual,0,29/08/2017
6595527,98,42977.20645,0,32950,0,0,32950,Regular,PH,Sync,7,29/08/2017
7208449,98,42977.22854,0,19108,0,0,19108,Regular,AD,Manual,1,29/08/2017
6723804,98,42977.23019,3764,6800,0,0,10564,Regular,PH,Sync,0,29/08/2017
6635082,98,42977.23952,6224,17527,0,0,23751,Regular,PH,Sync,3,29/08/2017
5873384,98,42977.24067,0,15927,0,0,15927,Regular,PH,Sync,1,29/08/2017
6785706,98,42977.24169,0,14717,0,0,14717,Regular,PH,Manual,0,29/08/2017
7180061,97,42977.24736,0,7776,0,0,7776,Regular,AD,Manual,0,28/08/2017
7180061,98,42977.24736,0,10311,0,0,10311,Regular,AD,Manual,1,29/08/2017
4883518,98,42977.25063,0,11077,0,0,11077,Regular,AD,Manual,0,29/08/2017
7279739,94,42977.25631,0,14489,0,0,14489,Regular,WB,Manual,4,25/08/2017
7279739,96,42977.25631,0,17489,0,0,17489,Regular,WB,Manual,6,27/08/2017
7279739,95,42977.25631,0,15509,0,0,15509,Regular,WB,Manual,4,26/08/2017
7279739,98,42977.25631,0,12212,0,0,12212,Regular,WB,Manual,3,29/08/2017
7279739,97,42977.25631,0,12176,0,0,12176,Regular,WB,Manual,3,28/08/2017
7279739,71,42977.25632,0,11874,0,0,11874,Regular,WB,Manual,2,02/08/2017
7279739,69,42977.25632,0,12159,0,0,12159,Regular,WB,Manual,3,31/07/2017
7279739,72,42977.25632,0,10380,0,0,10380,Regular,WB,Manual,2,03/08/2017
7279739,70,42977.25632,0,13378,0,0,13378,Regular,WB,Manual,3,01/08/2017
7279739,75,42977.25632,0,11382,0,0,11382,Regular,WB,Manual,2,06/08/2017
7279739,73,42977.25632,0,14380,0,0,14380,Regular,WB,Manual,4,04/08/2017
7279739,76,42977.25632,0,10769,0,0,10769,Regular,WB,Manual,2,07/08/2017
7279739,74,42977.25632,0,12492,0,0,12492,Regular,WB,Manual,3,05/08/2017
7279739,80,42977.25632,0,13492,0,0,13492,Regular,WB,Manual,3,11/08/2017
7279739,79,42977.25632,0,11493,0,0,11493,Regular,WB,Manual,2,10/08/2017
7279739,77,42977.25632,0,12146,0,0,12146,Regular,WB,Manual,3,08/08/2017
7279739,78,42977.25632,0,11177,0,0,11177,Regular,WB,Manual,2,09/08/2017
7279739,84,42977.25632,0,13377,0,0,13377,Regular,WB,Manual,3,15/08/2017
7279739,83,42977.25632,0,12177,0,0,12177,Regular,WB,Manual,3,14/08/2017
7279739,81,42977.25632,0,14489,0,0,14489,Regular,WB,Manual,4,12/08/2017
7279739,82,42977.25632,0,15456,0,0,15456,Regular,WB,Manual,4,13/08/2017
7279739,87,42977.25632,0,14380,0,0,14380,Regular,WB,Manual,4,18/08/2017
7279739,85,42977.25632,0,11449,0,0,11449,Regular,WB,Manual,2,16/08/2017
7279739,88,42977.25632,0,15450,0,0,15450,Regular,WB,Manual,4,19/08/2017
7279739,86,42977.25632,0,10510,0,0,10510,Regular,WB,Manual,2,17/08/2017
7279739,92,42977.25632,0,10789,0,0,10789,Regular,WB,Manual,2,23/08/2017
7279739,90,42977.25632,0,12178,0,0,12178,Regular,WB,Manual,3,21/08/2017
7279739,89,42977.25632,0,13276,0,0,13276,Regular,WB,Manual,3,20/08/2017
7279739,91,42977.25632,0,13368,0,0,13368,Regular,WB,Manual,3,22/08/2017
7279739,93,42977.25632,0,11949,0,0,11949,Regular,WB,Manual,2,24/08/2017
7245543,98,42977.2579,6254,15983,0,0,22237,Regular,PH,Sync,2,29/08/2017
7268506,98,42977.28506,0,11710,0,0,11710,Regular,PH,Manual,2,29/08/2017
6661820,98,42977.28568,0,15912,0,0,15912,Regular,WB,Manual,3,29/08/2017
7377314,95,42977.28927,0,13743,0,0,13743,Regular,PH,Manual,0,26/08/2017
7377314,96,42977.28927,0,2924,0,0,2924,Regular,PH,FB,0,27/08/2017
7377314,98,42977.28927,0,12497,0,0,12497,Regular,PH,FB,0,29/08/2017
7377314,97,42977.28927,0,7025,0,0,7025,Regular,PH,FB,0,28/08/2017
6431596,98,42977.28948,0,3924,0,0,3924,Regular,AD,Manual,0,29/08/2017
6431596,97,42977.28948,0,13904,0,0,13904,Regular,AD,Manual,0,28/08/2017
6636176,98,42977.29009,0,6201,0,0,6201,Regular,AD,Manual,0,29/08/2017
6636176,97,42977.29009,0,11746,0,0,11746,Regular,AD,Manual,1,28/08/2017
7284429,95,42977.30535,0,13487,0,0,13487,Regular,PH,Manual,0,26/08/2017
7284429,96,42977.30535,0,7506,0,0,7506,Regular,PH,Manual,0,27/08/2017
7284429,94,42977.30535,0,14180,0,0,14180,Regular,PH,Manual,0,25/08/2017
7284429,93,42977.30535,0,15447,0,0,15447,Regular,PH,Manual,0,24/08/2017
7284429,97,42977.30535,0,6750,0,0,6750,Regular,PH,Manual,0,28/08/2017
7284429,98,42977.30535,0,4520,0,0,4520,Regular,PH,Manual,0,29/08/2017
4713363,98,42977.33822,0,6713,0,0,6713,Regular,WB,Manual,1,29/08/2017
4752106,98,42977.34431,7100,8682,0,0,15782,Regular,AD,Manual,0,29/08/2017
7389041,98,42977.34693,0,32385,0,0,32385,Regular,WB,Manual,28,29/08/2017
7282004,98,42977.35255,0,11044,0,0,11044,Regular,PH,Manual,0,29/08/2017
6753873,98,42977.37482,0,18173,0,0,18173,Regular,WB,Manual,1,29/08/2017
6753873,97,42977.37482,0,20139,0,0,20139,Regular,WB,Manual,1,28/08/2017
7254335,98,42977.38815,5324,24504,0,0,29828,Regular,AD,Manual,67,29/08/2017
6703759,98,42977.3951,0,11307,0,0,11307,Regular,AD,Manual,1,29/08/2017
6703759,97,42977.3951,0,9266,0,0,9266,Regular,AD,Manual,1,28/08/2017
7201939,98,42977.40703,0,14834,0,0,14834,Regular,WB,Manual,2,29/08/2017
6969020,98,42977.41937,0,16704,956,0,17660,Regular,WB,Manual,6,29/08/2017
7241669,98,42977.4294,0,7680,0,0,7680,Regular,PH,GM,0,29/08/2017
5598433,98,42977.42941,0,16978,0,0,16978,Regular,PH,Manual,6,29/08/2017
7107278,71,42977.48707,0,27434,0,0,27434,Regular,WB,Manual,8,02/08/2017
7107278,72,42977.48707,0,23380,0,0,23380,Regular,WB,Manual,4,03/08/2017
7107278,76,42977.48707,0,22487,0,0,22487,Regular,WB,Manual,4,07/08/2017
7107278,75,42977.48707,0,20576,0,0,20576,Regular,WB,Manual,3,06/08/2017
7107278,73,42977.48707,0,22487,0,0,22487,Regular,WB,Manual,4,04/08/2017
7107278,74,42977.48707,0,18820,0,0,18820,Regular,WB,Manual,2,05/08/2017
7107278,79,42977.48707,0,20450,0,0,20450,Regular,WB,Manual,3,10/08/2017
7107278,77,42977.48707,0,17513,0,0,17513,Regular,WB,Manual,2,08/08/2017
7107278,78,42977.48707,0,18820,0,0,18820,Regular,WB,Manual,2,09/08/2017
7107278,80,42977.48707,0,14582,0,0,14582,Regular,WB,Manual,1,11/08/2017
7107278,82,42977.48707,0,17513,0,0,17513,Regular,WB,Manual,2,13/08/2017
7107278,83,42977.48707,0,18820,0,0,18820,Regular,WB,Manual,2,14/08/2017
7107278,84,42977.48707,0,16613,0,0,16613,Regular,WB,Manual,2,15/08/2017
7107278,81,42977.48707,0,16189,0,0,16189,Regular,WB,Manual,1,12/08/2017
7107278,87,42977.48707,0,17513,0,0,17513,Regular,WB,Manual,2,18/08/2017
7107278,85,42977.48707,0,16956,0,0,16956,Regular,WB,Manual,2,16/08/2017
7107278,88,42977.48707,0,23380,0,0,23380,Regular,WB,Manual,4,19/08/2017
7107278,86,42977.48707,0,18380,0,0,18380,Regular,WB,Manual,2,17/08/2017
7107278,90,42977.48707,0,17513,0,0,17513,Regular,WB,Manual,2,21/08/2017
7107278,91,42977.48707,0,20789,4322,0,25111,Regular,WB,Manual,5,22/08/2017
7107278,89,42977.48707,0,22280,0,0,22280,Regular,WB,Manual,4,20/08/2017
7107278,92,42977.48707,2324,22124,0,0,24448,Regular,WB,Manual,5,23/08/2017
7107278,95,42977.48707,0,21711,4797,0,26508,Regular,WB,Manual,7,26/08/2017
7107278,96,42977.48707,0,22137,0,0,22137,Regular,WB,Manual,4,27/08/2017
7107278,93,42977.48707,0,15450,0,0,15450,Regular,WB,Manual,1,24/08/2017
7107278,94,42977.48707,0,17447,0,0,17447,Regular,WB,Manual,2,25/08/2017
7107278,97,42977.48707,0,16904,0,0,16904,Regular,WB,Manual,2,28/08/2017
7107278,98,42977.48707,0,18812,0,0,18812,Regular,WB,Manual,2,29/08/2017
6556208,98,42977.48972,0,20923,0,0,20923,Regular,WB,Manual,9,29/08/2017
7185641,98,42977.52244,0,25587,0,0,25587,Regular,PH,Manual,0,29/08/2017
5669600,98,42977.58674,0,11550,0,0,11550,Regular,WB,Manual,1,29/08/2017
7125971,98,42977.63021,2624,12778,0,0,15402,Regular,AD,Manual,3,29/08/2017
7239882,98,42977.64888,0,15504,0,0,15504,Regular,AD,Manual,1,29/08/2017
7239882,97,42977.64921,0,13180,0,0,13180,Regular,AD,Manual,1,28/08/2017
7088637,96,42977.79363,0,13730,0,0,13730,Regular,AD,Manual,2,27/08/2017
7088637,95,42977.79363,0,18185,0,0,18185,Regular,AD,Manual,5,26/08/2017
7088637,97,42977.79363,0,19371,0,0,19371,Regular,AD,Manual,6,28/08/2017
7088637,98,42977.79363,0,16385,0,0,16385,Regular,AD,Manual,4,29/08/2017
6554122,97,42977.79573,0,15583,0,0,15583,Regular,PH,Manual,6,28/08/2017
6554122,98,42977.79573,0,23078,0,0,23078,Regular,PH,Manual,17,29/08/2017
7300763,99,42977.81348,0,11096,0,0,11096,Regular,PH,Manual,1,30/08/2017
6640335,98,42977.84757,19424,38424,0,0,57848,Rejected,AD,NL,100,29/08/2017
6640335,97,42977.84757,0,40924,19522,0,60446,Rejected,AD,NL,100,28/08/2017
6785706,99,42977.95987,0,11924,0,0,11924,Regular,PH,Manual,0,30/08/2017
6840714,99,42977.96388,0,9338,0,0,9338,Regular,PH,Manual,0,30/08/2017
5245094,99,42978.01966,0,0,0,10345,10345,Regular,PH,Manual,1,30/08/2017
6935318,99,42978.10984,4424,12404,0,0,16828,Regular,PH,Sync,2,30/08/2017
7268506,99,42978.14145,0,14776,0,0,14776,Regular,PH,Manual,3,30/08/2017
6406584,99,42978.14819,5024,11677,5272,0,21973,Regular,WB,Manual,6,30/08/2017
6895576,99,42978.15366,0,17826,0,0,17826,Regular,AD,Manual,1,30/08/2017
6977820,92,42978.17254,0,12447,0,0,12447,Regular,AD,Manual,4,23/08/2017
6977820,96,42978.17254,0,10576,0,0,10576,Regular,AD,Manual,3,27/08/2017
6977820,94,42978.17254,0,9880,0,0,9880,Regular,AD,Manual,3,25/08/2017
6977820,95,42978.17254,0,13508,0,0,13508,Regular,AD,Manual,5,26/08/2017
6977820,93,42978.17254,0,8493,0,0,8493,Regular,AD,Manual,2,24/08/2017
6977820,99,42978.17254,0,9795,0,0,9795,Regular,AD,Manual,3,30/08/2017
6977820,98,42978.17254,0,10998,0,0,10998,Regular,AD,Manual,4,29/08/2017
6977820,97,42978.17254,0,10976,0,0,10976,Regular,AD,Manual,3,28/08/2017
6976759,98,42978.18788,0,10576,0,0,10576,Regular,AD,Manual,0,29/08/2017
6976759,99,42978.18788,0,13282,0,0,13282,Regular,AD,Manual,1,30/08/2017
4883518,99,42978.19196,0,13053,0,0,13053,Regular,AD,Manual,0,30/08/2017
6595527,99,42978.19345,0,32658,0,0,32658,Regular,PH,Sync,7,30/08/2017
6635082,99,42978.19986,7424,10132,0,0,17556,Regular,PH,Sync,1,30/08/2017
6749984,99,42978.20208,0,8639,0,0,8639,Regular,AD,Manual,0,30/08/2017
6580090,98,42978.20455,0,13424,0,0,13424,Regular,AD,Manual,0,29/08/2017
6580090,99,42978.20455,0,11924,0,0,11924,Regular,AD,Manual,0,30/08/2017
5873384,99,42978.2262,0,15128,0,0,15128,Regular,PH,Sync,0,30/08/2017
6685045,97,42978.22628,0,10709,0,0,10709,Regular,PH,Manual,3,28/08/2017
6685045,98,42978.22628,0,12508,0,0,12508,Regular,PH,Manual,3,29/08/2017
6685045,99,42978.22628,0,10177,0,0,10177,Regular,PH,Sync,2,30/08/2017
7208449,99,42978.22679,0,25872,0,0,25872,Regular,AD,Manual,3,30/08/2017
6723804,99,42978.22914,3824,8820,0,0,12644,Regular,PH,Sync,0,30/08/2017
7389041,99,42978.231,0,31810,0,0,31810,Regular,WB,Manual,26,30/08/2017
7039008,99,42978.24371,0,24911,0,0,24911,Regular,WB,Manual,8,30/08/2017
7039008,97,42978.24371,0,20749,0,0,20749,Regular,WB,Manual,4,28/08/2017
7039008,98,42978.24371,0,21740,0,0,21740,Regular,WB,Manual,5,29/08/2017
7180061,99,42978.24676,0,8970,0,0,8970,Regular,AD,Manual,0,30/08/2017
7125971,99,42978.25332,2624,12209,2422,0,17255,Regular,AD,Manual,3,30/08/2017
6661820,99,42978.26032,0,14925,0,0,14925,Regular,WB,Manual,3,30/08/2017
5594922,98,42978.29643,0,14510,0,0,14510,Regular,PH,Manual,2,29/08/2017
5594922,99,42978.29643,11783,17506,0,0,29289,Regular,PH,Manual,13,30/08/2017
6431596,99,42978.30724,0,5924,0,0,5924,Regular,AD,Manual,0,30/08/2017
7376718,98,42978.30802,0,8434,0,0,8434,Regular,PH,Sync,1,29/08/2017
7376718,99,42978.30802,0,8490,0,0,8490,Regular,PH,Sync,1,30/08/2017
7282004,99,42978.31925,5652,13456,0,0,19108,Regular,PH,Manual,1,30/08/2017
6402102,98,42978.32493,0,11443,0,0,11443,Regular,WB,Manual,1,29/08/2017
6402102,99,42978.32493,0,11544,0,0,11544,Regular,WB,Manual,1,30/08/2017
6432698,99,42978.34883,0,11562,0,0,11562,Regular,AD,Manual,0,30/08/2017
6432698,98,42978.34883,0,15220,0,0,15220,Regular,AD,Sync,1,29/08/2017
6698420,98,42978.35085,0,0,0,11819,11819,Regular,WB,Manual,1,29/08/2017
6698420,99,42978.35085,0,13761,0,0,13761,Regular,WB,Manual,1,30/08/2017
6753873,99,42978.36029,0,20625,0,0,20625,Regular,PH,Manual,1,30/08/2017
6590812,99,42978.36958,0,6827,0,0,6827,Regular,PH,Sync,0,30/08/2017
4792490,96,42978.38569,0,20926,0,0,20926,Regular,WB,Manual,2,27/08/2017
4792490,97,42978.38569,0,21934,0,0,21934,Regular,WB,Manual,2,28/08/2017
4752106,99,42978.39295,7100,7944,0,0,15044,Regular,AD,Manual,0,30/08/2017
4713363,99,42978.39929,0,19749,0,0,19749,Regular,WB,Manual,4,30/08/2017
6968633,99,42978.41424,7583,7484,0,0,15067,Regular,PH,GM,2,30/08/2017
6968633,98,42978.41424,0,10957,0,0,10957,Regular,PH,Manual,1,29/08/2017
5598433,99,42978.42389,0,16549,0,0,16549,Regular,PH,Manual,5,30/08/2017
6969020,99,42978.42472,0,20022,869,0,20891,Regular,WB,Manual,9,30/08/2017
7241669,99,42978.42907,0,9447,0,0,9447,Regular,PH,Manual,0,30/08/2017
5620804,99,42978.46596,0,0,0,19880,19880,Regular,WB,Manual,7,30/08/2017
5620804,98,42978.46596,0,9490,0,0,9490,Regular,WB,Manual,1,29/08/2017
5620804,97,42978.46596,0,11317,0,0,11317,Regular,WB,Manual,2,28/08/2017
6452592,99,42978.46811,6674,29985,0,0,36659,Regular,AD,Manual,16,30/08/2017
6452592,98,42978.46811,4424,19938,0,0,24362,Regular,AD,Manual,3,29/08/2017
7254335,99,42978.47847,8924,20499,6222,0,35645,Regular,AD,Manual,83,30/08/2017
7170057,90,42978.50357,8324,4174,0,0,12498,Regular,WB,Manual,1,21/08/2017
7170057,91,42978.50357,6824,4099,0,0,10923,Regular,WB,Manual,1,22/08/2017
7170057,92,42978.50357,5924,4924,0,0,10848,Regular,WB,Manual,1,23/08/2017
7170057,95,42978.50357,12224,3724,0,0,15948,Regular,WB,Manual,2,26/08/2017
7170057,93,42978.50357,5324,4124,0,0,9448,Regular,WB,Manual,1,24/08/2017
7170057,94,42978.50357,9224,6324,0,0,15548,Regular,WB,Manual,2,25/08/2017
7170057,97,42978.50357,10124,5360,0,0,15484,Regular,WB,Manual,2,28/08/2017
7170057,98,42978.50357,7424,5424,0,0,12848,Regular,WB,Manual,1,29/08/2017
7170057,99,42978.50357,6224,4464,0,0,10688,Regular,WB,Manual,1,30/08/2017
7170057,96,42978.50384,12224,7324,0,0,19548,Regular,WB,Manual,4,27/08/2017
7185641,99,42978.52823,0,30970,0,0,30970,Regular,PH,Manual,1,30/08/2017
5278188,95,42978.53429,0,12544,0,0,12544,Regular,PH,Sync,12,26/08/2017
5278188,93,42978.53429,0,19448,0,0,19448,Regular,PH,Manual,29,24/08/2017
5278188,96,42978.53429,0,12327,0,0,12327,Regular,PH,Sync,12,27/08/2017
5278188,94,42978.53429,0,8376,0,0,8376,Regular,PH,Sync,6,25/08/2017
5278188,98,42978.53429,0,17862,0,0,17862,Regular,PH,Sync,24,29/08/2017
5278188,97,42978.53429,0,18431,0,0,18431,Regular,PH,Sync,26,28/08/2017
5278188,99,42978.53429,0,13327,0,0,13327,Regular,PH,Sync,13,30/08/2017
6739029,97,42978.55118,0,8034,0,0,8034,Regular,AD,Sync,0,28/08/2017
6739029,98,42978.55118,0,18832,0,0,18832,Regular,AD,Sync,1,29/08/2017
6739029,99,42978.55118,0,8720,0,0,8720,Regular,AD,Sync,0,30/08/2017
6554122,99,42978.59198,0,9449,0,0,9449,Regular,PH,Manual,2,30/08/2017
3077318,94,42978.6118,0,13017,0,0,13017,Regular,WB,Manual,3,25/08/2017
3077318,96,42978.6118,0,29385,0,0,29385,Regular,WB,Manual,28,27/08/2017
3077318,95,42978.6118,0,9867,0,0,9867,Regular,WB,Manual,2,26/08/2017
3077318,93,42978.6118,0,19198,0,0,19198,Regular,WB,Manual,7,24/08/2017
3077318,99,42978.6118,0,11207,0,0,11207,Regular,WB,Manual,2,30/08/2017
3077318,97,42978.6118,0,19318,0,0,19318,Regular,WB,Manual,7,28/08/2017
3077318,98,42978.6118,0,11951,0,0,11951,Regular,WB,Manual,2,29/08/2017
6703759,99,42978.62062,0,5702,0,0,5702,Regular,AD,Manual,0,30/08/2017
5669600,99,42978.64341,0,17392,0,0,17392,Regular,WB,Manual,2,30/08/2017
7179955,90,42978.65729,0,7815,0,0,7815,Regular,WB,Manual,0,21/08/2017
7179955,91,42978.65729,0,8486,0,0,8486,Regular,WB,Manual,0,22/08/2017
7179955,92,42978.65729,0,8963,0,0,8963,Regular,WB,Manual,0,23/08/2017
7179955,95,42978.65729,0,7817,0,0,7817,Regular,WB,Manual,0,26/08/2017
7179955,93,42978.65729,0,9446,0,0,9446,Regular,WB,Manual,0,24/08/2017
7179955,96,42978.65729,0,11069,0,0,11069,Regular,WB,Manual,0,27/08/2017
7179955,94,42978.65729,0,14296,0,0,14296,Regular,WB,Manual,0,25/08/2017
7179955,99,42978.65729,0,9750,0,0,9750,Regular,WB,Manual,0,30/08/2017
7179955,97,42978.65729,0,9897,0,0,9897,Regular,WB,Manual,0,28/08/2017
7179955,98,42978.65729,0,8078,0,0,8078,Regular,WB,Manual,0,29/08/2017
6640335,99,42978.65807,15224,32924,5034,0,53182,Regular,AD,Manual,84,30/08/2017
6433176,99,42978.68762,0,15670,0,0,15670,Regular,WB,Manual,1,30/08/2017
6433176,98,42978.68762,0,14503,0,0,14503,Regular,WB,Manual,1,29/08/2017
6792967,99,42978.70371,0,14211,0,0,14211,Regular,PH,Sync,1,30/08/2017
5282955,92,42978.82671,0,5424,0,0,5424,Regular,WB,Manual,0,23/08/2017
5282955,95,42978.82671,0,3924,0,0,3924,Regular,WB,Manual,0,26/08/2017
5282955,93,42978.82671,0,8424,0,0,8424,Regular,WB,Manual,1,24/08/2017
5282955,94,42978.82671,0,7924,0,0,7924,Regular,WB,Manual,1,25/08/2017
5282955,96,42978.82671,0,3924,0,0,3924,Regular,WB,Manual,0,27/08/2017
5282955,98,42978.82671,0,3924,0,0,3924,Regular,WB,Manual,0,29/08/2017
5282955,99,42978.82671,0,6924,0,0,6924,Regular,WB,Manual,1,30/08/2017
5282955,97,42978.82671,0,3924,0,0,3924,Regular,WB,Manual,0,28/08/2017
6580090,100,42978.84979,0,12424,0,0,12424,Regular,AD,Manual,0,31/08/2017
7088637,99,42978.90363,3824,24381,0,0,28205,Regular,AD,Manual,17,30/08/2017
7219310,76,42978.94749,0,10502,0,0,10502,Regular,WB,Manual,0,07/08/2017
7219310,74,42978.94749,0,13511,0,0,13511,Regular,WB,Manual,0,05/08/2017
7219310,75,42978.94749,0,11114,0,0,11114,Regular,WB,Manual,0,06/08/2017
7219310,73,42978.94749,0,10798,0,0,10798,Regular,WB,Manual,0,04/08/2017
7219310,78,42978.94749,0,11402,0,0,11402,Regular,WB,Manual,0,09/08/2017
7219310,77,42978.94749,0,9962,0,0,9962,Regular,WB,Manual,0,08/08/2017
7219310,79,42978.94749,0,12580,0,0,12580,Regular,WB,Manual,0,10/08/2017
7219310,80,42978.94812,0,13652,0,0,13652,Regular,WB,Manual,0,11/08/2017
7219310,84,42978.94812,0,9697,0,0,9697,Regular,WB,Manual,0,15/08/2017
7219310,82,42978.94812,0,11071,0,0,11071,Regular,WB,Manual,0,13/08/2017
7219310,81,42978.94812,0,13317,0,0,13317,Regular,WB,Manual,0,12/08/2017
7219310,83,42978.94812,0,11071,0,0,11071,Regular,WB,Manual,0,14/08/2017
7219310,87,42978.94907,0,0,0,10453,10453,Regular,WB,Manual,0,18/08/2017
7219310,86,42978.94907,0,10032,0,0,10032,Regular,WB,Manual,0,17/08/2017
7219310,88,42978.94907,0,9894,0,0,9894,Regular,WB,Manual,0,19/08/2017
7219310,85,42978.94907,0,12854,0,0,12854,Regular,WB,Manual,0,16/08/2017
7219310,89,42978.94907,0,14260,0,0,14260,Regular,WB,Manual,0,20/08/2017
7219310,90,42978.94907,0,24512,0,0,24512,Regular,WB,Manual,2,21/08/2017
7219310,91,42978.94907,0,16536,0,0,16536,Regular,WB,Manual,0,22/08/2017
7219310,92,42978.95034,0,8527,0,0,8527,Regular,WB,Manual,0,23/08/2017
7219310,95,42978.95034,0,0,0,10604,10604,Regular,WB,Manual,0,26/08/2017
7219310,94,42978.95034,0,0,0,10604,10604,Regular,WB,Manual,0,25/08/2017
7219310,96,42978.95034,0,0,0,10604,10604,Regular,WB,Manual,0,27/08/2017
7219310,93,42978.95034,0,8313,0,0,8313,Regular,WB,Manual,0,24/08/2017
7219310,98,42978.95034,0,13506,0,0,13506,Regular,WB,Manual,0,29/08/2017
7219310,99,42978.95034,0,14798,0,0,14798,Regular,WB,Manual,0,30/08/2017
7219310,97,42978.95034,0,9897,0,0,9897,Regular,WB,Manual,0,28/08/2017
7219310,100,42978.95034,0,10780,0,0,10780,Regular,WB,Manual,0,31/08/2017
