"MemberID","EventDay","CreatedDate","BikeSteps","WalkSteps","SwimSteps","OtherSteps","TotalSteps","SpeedCheck","Channel","DeviceType","ProgramDate","CheaterProb"
204258,16,42898.18643,0,6273,0,0,6273,"Regular","PH","Manual","2017-06-08",1
204258,18,42898.18643,2100,8806,0,0,10906,"Regular","PH","Manual","2017-06-10",3
204258,19,42898.18643,0,7558,0,0,7558,"Regular","PH","Manual","2017-06-11",2
204258,21,42901.52539,2100,13351,0,0,15451,"Regular","PH","Manual","2017-06-13",5
204258,20,42901.52539,2100,14722,0,0,16822,"Regular","PH","Sync","2017-06-12",6
204258,22,42901.52539,2700,16253,0,0,18953,"Regular","PH","Manual","2017-06-14",8
204258,23,42902.92089,2100,8096,0,0,10196,"Regular","PH","Sync","2017-06-15",2
204258,24,42902.92089,2100,19346,0,0,21446,"Regular","PH","Sync","2017-06-16",11
204258,27,42922.31157,0,5708,0,0,5708,"Regular","WB","Manual","2017-06-19",1
204258,25,42922.31157,0,9879,0,0,9879,"Regular","WB","Manual","2017-06-17",2
204258,26,42922.31157,0,5559,0,0,5559,"Regular","WB","Manual","2017-06-18",1
204258,30,42922.31157,0,8789,0,0,8789,"Regular","WB","Manual","2017-06-22",2
204258,28,42922.31157,2400,9804,0,0,12204,"Regular","WB","Manual","2017-06-20",3
204258,29,42922.31157,0,15303,0,0,15303,"Regular","WB","Manual","2017-06-21",5
204258,33,42922.31157,0,5479,0,0,5479,"Regular","WB","Manual","2017-06-25",1
204258,32,42922.31157,0,3695,0,0,3695,"Regular","WB","Manual","2017-06-24",1
204258,31,42922.31157,0,5788,0,0,5788,"Regular","WB","Manual","2017-06-23",1
204258,36,42922.31157,2100,5301,0,0,7401,"Regular","WB","Manual","2017-06-28",2
204258,34,42922.31157,2100,5003,0,0,7103,"Regular","WB","Manual","2017-06-26",1
204258,35,42922.31157,2100,4359,0,0,6459,"Regular","WB","Manual","2017-06-27",1
204258,38,42922.31157,2100,8563,0,0,10663,"Regular","WB","Manual","2017-06-30",2
204258,40,42922.31157,0,11354,0,0,11354,"Regular","WB","Manual","2017-07-02",3
204258,39,42922.31157,0,10758,0,0,10758,"Regular","WB","Manual","2017-07-01",2
204258,37,42922.31157,2100,10385,0,0,12485,"Regular","WB","Manual","2017-06-29",3
204258,43,42922.31157,2100,8021,0,0,10121,"Regular","WB","Manual","2017-07-05",2
204258,41,42922.31157,2100,3255,0,0,5355,"Regular","WB","Manual","2017-07-03",1
204258,42,42922.31157,2100,4201,0,0,6301,"Regular","WB","Manual","2017-07-04",1
204258,44,42949.46501,2100,10194,0,0,12294,"Regular","WB","Manual","2017-07-06",3
204258,48,42949.46501,2100,12692,0,0,14792,"Regular","WB","Manual","2017-07-10",4
204258,47,42949.46501,0,8333,0,0,8333,"Regular","WB","Manual","2017-07-09",2
204258,45,42949.46501,2100,8545,0,0,10645,"Regular","WB","Manual","2017-07-07",2
204258,46,42949.46501,0,14494,0,0,14494,"Regular","WB","Manual","2017-07-08",4
204258,51,42949.46501,2100,10886,0,0,12986,"Regular","WB","Manual","2017-07-13",3
204258,52,42949.46501,2100,7764,0,0,9864,"Regular","WB","Manual","2017-07-14",2
204258,50,42949.46501,2100,9572,0,0,11672,"Regular","WB","Manual","2017-07-12",3
204258,49,42949.46501,2100,8897,0,0,10997,"Regular","WB","Manual","2017-07-11",3
204258,54,42949.46501,0,17325,0,0,17325,"Regular","WB","Manual","2017-07-16",6
204258,55,42949.46501,0,16024,0,0,16024,"Regular","WB","Manual","2017-07-17",5
204258,53,42949.46501,0,9194,0,0,9194,"Regular","WB","Manual","2017-07-15",2
204258,56,42949.46501,0,10247,0,0,10247,"Regular","WB","Manual","2017-07-18",2
204258,57,42949.46501,0,13603,0,0,13603,"Regular","WB","Manual","2017-07-19",4
204258,60,42949.46501,0,9964,0,0,9964,"Regular","WB","Manual","2017-07-22",2
204258,58,42949.46501,0,5640,0,0,5640,"Regular","WB","Manual","2017-07-20",1
204258,59,42949.46501,0,18861,0,0,18861,"Regular","WB","Manual","2017-07-21",8
204258,64,42949.46501,0,10889,0,0,10889,"Regular","WB","Manual","2017-07-26",3
204258,62,42949.46501,0,10814,0,0,10814,"Regular","WB","Manual","2017-07-24",3
204258,63,42949.46501,0,18733,0,0,18733,"Regular","WB","Manual","2017-07-25",8
204258,61,42949.46501,0,8627,0,0,8627,"Regular","WB","Manual","2017-07-23",2
204258,67,42949.46501,0,10494,0,0,10494,"Regular","WB","Manual","2017-07-29",2
204258,68,42949.46501,0,13142,0,0,13142,"Regular","WB","Manual","2017-07-30",4
204258,66,42949.46501,0,5440,0,0,5440,"Regular","WB","Manual","2017-07-28",1
204258,65,42949.46501,0,10884,0,0,10884,"Regular","WB","Manual","2017-07-27",3
204258,69,42949.46501,2100,15936,0,0,18036,"Regular","WB","Manual","2017-07-31",7
204258,70,42949.46501,2100,11754,0,0,13854,"Regular","WB","Manual","2017-08-01",4
204258,72,42954.34116,2100,5314,0,0,7414,"Regular","WB","Manual","2017-08-03",2
204258,71,42954.34116,4500,10428,0,0,14928,"Regular","WB","Manual","2017-08-02",5
204258,76,42975.47425,2100,16847,0,0,18947,"Regular","WB","Manual","2017-08-07",8
204258,75,42954.34116,0,8101,0,0,8101,"Regular","WB","Manual","2017-08-06",2
204258,73,42954.34116,2100,16288,0,0,18388,"Regular","WB","Manual","2017-08-04",7
204258,74,42954.34116,0,16583,0,0,16583,"Regular","WB","Manual","2017-08-05",6
204258,77,42975.47425,2100,13885,0,0,15985,"Regular","WB","Manual","2017-08-08",5
204258,79,42975.47425,2100,13885,0,0,15985,"Regular","WB","Manual","2017-08-10",5
204258,80,42975.47425,2100,5763,0,0,7863,"Regular","WB","Manual","2017-08-11",2
204258,78,42975.47425,2100,12212,0,0,14312,"Regular","WB","Manual","2017-08-09",4
204258,82,42975.47425,0,7376,0,0,7376,"Regular","WB","Manual","2017-08-13",2
204258,83,42975.47425,0,17836,0,0,17836,"Regular","WB","Manual","2017-08-14",7
204258,84,42975.47425,0,10734,0,0,10734,"Regular","WB","Manual","2017-08-15",2
204258,81,42975.47425,0,6989,0,0,6989,"Regular","WB","Manual","2017-08-12",1
204258,86,42975.47425,0,5310,0,0,5310,"Regular","WB","Manual","2017-08-17",1
204258,87,42975.47425,0,10056,0,0,10056,"Regular","WB","Manual","2017-08-18",2
204258,88,42975.47425,0,11105,0,0,11105,"Regular","WB","Manual","2017-08-19",3
204258,85,42975.47425,0,7030,0,0,7030,"Regular","WB","Manual","2017-08-16",1
204258,91,42975.47425,0,8402,0,0,8402,"Regular","WB","Manual","2017-08-22",2
204258,92,42975.47425,0,5112,0,0,5112,"Regular","WB","Manual","2017-08-23",1
204258,90,42975.47425,0,10681,0,0,10681,"Regular","WB","Manual","2017-08-21",2
204258,89,42975.47425,0,7886,0,0,7886,"Regular","WB","Manual","2017-08-20",2
204258,96,42975.47425,0,11088,0,0,11088,"Regular","WB","Manual","2017-08-27",3
204258,94,42975.47425,0,15932,0,0,15932,"Regular","WB","Manual","2017-08-25",5
204258,95,42975.47425,0,4501,0,0,4501,"Regular","WB","Manual","2017-08-26",1
204258,93,42975.47425,0,4741,0,0,4741,"Regular","WB","Manual","2017-08-24",1
204258,100,42983.28037,2100,8438,0,0,10538,"Regular","WB","Manual","2017-08-31",2
204258,98,42983.28037,2100,14451,0,0,16551,"Regular","WB","Manual","2017-08-29",6
204258,97,42983.28037,2100,4408,0,0,6508,"Regular","WB","Manual","2017-08-28",1
204258,99,42983.28037,2100,8326,0,0,10426,"Regular","WB","Manual","2017-08-30",2
204666,1,42888.42471,0,8600,0,0,8600,"Regular","AD","Manual","2017-05-24",0
204666,2,42888.42628,0,22000,0,0,22000,"Regular","AD","Manual","2017-05-25",3
204666,3,42888.42628,0,28000,0,0,28000,"Regular","AD","Manual","2017-05-26",7
204666,5,42888.42628,0,30000,0,0,30000,"Regular","AD","Manual","2017-05-28",9
204666,6,42888.42628,0,18000,0,0,18000,"Regular","AD","Manual","2017-05-29",2
204666,4,42888.42628,0,24000,0,0,24000,"Regular","AD","Manual","2017-05-27",4
204666,8,42888.42628,0,19000,0,0,19000,"Regular","AD","Manual","2017-05-31",2
204666,9,42888.42628,0,25000,0,0,25000,"Regular","AD","Manual","2017-06-01",5
204666,7,42888.42628,0,22000,0,0,22000,"Regular","AD","Manual","2017-05-30",3
204666,10,42889.25415,0,13631,0,0,13631,"Regular","AD","Manual","2017-06-02",1
204666,11,42890.32964,0,24400,0,0,24400,"Regular","AD","Manual","2017-06-03",4
204666,12,42891.76783,0,14400,0,0,14400,"Regular","AD","Manual","2017-06-04",1
204666,13,42892.40407,0,17895,0,0,17895,"Regular","AD","Manual","2017-06-05",2
204666,14,42893.22737,0,10939,0,0,10939,"Regular","AD","Manual","2017-06-06",1
204666,15,42894.22492,0,16199,0,0,16199,"Regular","AD","Manual","2017-06-07",1
204666,17,42897.85537,0,18170,0,0,18170,"Regular","AD","Sync","2017-06-09",2
204666,18,42897.85537,0,7909,0,0,7909,"Regular","AD","Sync","2017-06-10",0
204666,16,42895.20502,0,16167,0,0,16167,"Regular","AD","Sync","2017-06-08",1
204666,19,42898.24302,0,23466,0,0,23466,"Regular","AD","Sync","2017-06-11",4
204666,20,42899.8962,0,14768,0,0,14768,"Regular","AD","Sync","2017-06-12",1
204666,21,42900.22271,0,25022,0,0,25022,"Regular","AD","Sync","2017-06-13",5
204666,22,42901.69193,0,14347,0,0,14347,"Regular","AD","Sync","2017-06-14",1
204666,23,42902.44833,0,18589,0,0,18589,"Regular","AD","Sync","2017-06-15",2
204666,24,42903.37691,0,12552,0,0,12552,"Regular","AD","Sync","2017-06-16",1
204666,25,42904.45726,0,2149,0,0,2149,"Regular","AD","Sync","2017-06-17",0
204666,26,42905.7293,0,14252,0,0,14252,"Regular","AD","Sync","2017-06-18",1
204666,27,42906.74995,0,14808,0,0,14808,"Regular","AD","Sync","2017-06-19",1
204666,28,42907.64758,0,10929,0,0,10929,"Regular","AD","Sync","2017-06-20",1
204666,29,42908.22652,0,10800,0,0,10800,"Regular","AD","Sync","2017-06-21",1
204666,30,42909.39243,0,3051,0,0,3051,"Regular","AD","Sync","2017-06-22",0
204666,32,42911.73194,0,12477,0,0,12477,"Regular","AD","Manual","2017-06-24",1
204666,31,42911.73236,0,7643,0,0,7643,"Regular","AD","Manual","2017-06-23",0
204666,33,42911.94542,0,14783,0,0,14783,"Regular","AD","Manual","2017-06-25",1
204666,34,42913.67581,0,12945,0,0,12945,"Regular","AD","Sync","2017-06-26",1
204666,35,42914.22264,0,11914,0,0,11914,"Regular","AD","Sync","2017-06-27",1
204666,36,42915.23531,0,11490,0,0,11490,"Regular","AD","Sync","2017-06-28",1
204666,37,42916.22875,0,15884,0,0,15884,"Regular","AD","Sync","2017-06-29",1
204666,39,42918.80848,0,9059,0,0,9059,"Regular","AD","Sync","2017-07-01",0
204666,38,42918.80848,0,13789,0,0,13789,"Regular","AD","Sync","2017-06-30",1
204666,40,42919.67212,0,4151,0,0,4151,"Regular","AD","Sync","2017-07-02",0
204666,41,42920.80387,0,15561,0,0,15561,"Regular","AD","Sync","2017-07-03",1
204666,42,42921.68799,0,13187,0,0,13187,"Regular","AD","Sync","2017-07-04",1
204666,44,42923.21481,0,9816,0,0,9816,"Regular","AD","Manual","2017-07-06",1
204666,43,42923.21481,0,14573,0,0,14573,"Regular","AD","Sync","2017-07-05",1
204666,45,42924.23237,0,12324,0,0,12324,"Regular","AD","Manual","2017-07-07",1
204666,46,42925.58351,0,12587,0,0,12587,"Regular","AD","Manual","2017-07-08",1
204666,48,42927.22096,0,11363,0,0,11363,"Regular","AD","Sync","2017-07-10",1
204666,47,42927.22096,0,14777,0,0,14777,"Regular","AD","Sync","2017-07-09",1
204666,50,42929.24446,0,14625,0,0,14625,"Regular","AD","Sync","2017-07-12",1
204666,49,42929.24446,0,12653,0,0,12653,"Regular","AD","Sync","2017-07-11",1
204666,51,42932.65677,0,18563,9500,0,28063,"Regular","AD","Manual","2017-07-13",7
204666,52,42932.65634,0,14725,0,0,14725,"Regular","AD","Manual","2017-07-14",1
204666,53,42932.65597,0,18712,0,0,18712,"Regular","AD","Manual","2017-07-15",2
204666,54,42934.29125,0,554,0,0,554,"Regular","AD","Sync","2017-07-16",0
204666,55,42934.29125,0,13854,0,0,13854,"Regular","AD","Sync","2017-07-17",1
204666,56,42935.68235,0,15013,0,0,15013,"Regular","AD","Sync","2017-07-18",1
204666,57,42936.68679,0,11346,0,0,11346,"Regular","AD","Sync","2017-07-19",1
204666,59,42938.34079,0,10554,0,0,10554,"Regular","AD","Sync","2017-07-21",1
204666,58,42938.34079,0,12879,0,0,12879,"Regular","AD","Sync","2017-07-20",1
204666,60,42940.44515,0,14753,4750,0,19503,"Regular","AD","Manual","2017-07-22",2
204666,61,42940.44515,0,12487,4750,0,17237,"Regular","AD","Manual","2017-07-23",2
204666,62,42941.20767,0,12876,1900,0,14776,"Regular","AD","Manual","2017-07-24",1
204666,63,42942.52842,0,12281,0,0,12281,"Regular","AD","Sync","2017-07-25",1
204666,64,42943.67259,0,12568,0,0,12568,"Regular","AD","Manual","2017-07-26",1
204666,65,42944.71396,0,11386,0,0,11386,"Regular","AD","Sync","2017-07-27",1
204666,66,42946.72802,0,16096,0,0,16096,"Regular","AD","Sync","2017-07-28",1
204666,67,42946.72802,9600,1879,3800,0,15279,"Regular","AD","Sync","2017-07-29",1
204666,68,42947.43298,0,14568,2850,0,17418,"Regular","AD","Manual","2017-07-30",2
204666,70,42969.32316,0,12586,2137,0,14723,"Regular","AD","Manual","2017-08-01",1
204666,69,42969.32033,0,1,0,0,1,"Regular","AD","Manual","2017-07-31",0
204666,71,42969.32316,0,14632,1187,0,15819,"Regular","AD","Manual","2017-08-02",1
204666,72,42969.32316,0,14580,2755,0,17335,"Regular","AD","Manual","2017-08-03",2
204666,76,42969.32316,0,14780,0,0,14780,"Regular","AD","Manual","2017-08-07",1
204666,73,42969.32316,0,10563,4037,0,14600,"Regular","AD","Manual","2017-08-04",1
204666,75,42969.32316,0,12357,0,0,12357,"Regular","AD","Manual","2017-08-06",1
204666,74,42969.32316,0,15800,1187,0,16987,"Regular","AD","Manual","2017-08-05",1
204666,80,42969.32316,0,12357,1187,0,13544,"Regular","AD","Manual","2017-08-11",1
204666,79,42969.32316,0,11580,1187,0,12767,"Regular","AD","Manual","2017-08-10",1
204666,77,42969.32316,0,12470,2375,0,14845,"Regular","AD","Manual","2017-08-08",1
204666,78,42969.32316,0,10859,950,0,11809,"Regular","AD","Manual","2017-08-09",1
204666,82,42969.32316,0,13569,712,0,14281,"Regular","AD","Manual","2017-08-13",1
204666,81,42969.32316,0,13578,1140,0,14718,"Regular","AD","Manual","2017-08-12",1
204666,84,42969.32316,0,12569,0,0,12569,"Regular","AD","Manual","2017-08-15",1
204666,83,42969.32316,0,14580,0,0,14580,"Regular","AD","Manual","2017-08-14",1
204666,87,42969.32316,0,10369,0,0,10369,"Regular","AD","Manual","2017-08-18",1
204666,86,42969.32316,0,10369,0,0,10369,"Regular","AD","Manual","2017-08-17",1
204666,88,42969.32316,0,11258,0,0,11258,"Regular","AD","Manual","2017-08-19",1
204666,85,42969.32316,0,14789,0,0,14789,"Regular","AD","Manual","2017-08-16",1
204666,89,42969.32316,0,12580,0,0,12580,"Regular","AD","Manual","2017-08-20",1
204666,90,42969.32316,0,11280,0,0,11280,"Regular","AD","Manual","2017-08-21",1
204666,91,42970.84935,10500,12565,0,0,23065,"Regular","AD","Sync","2017-08-22",3
204666,92,42972.67409,0,11358,0,0,11358,"Regular","AD","Sync","2017-08-23",1
204666,93,42972.67409,0,12786,0,0,12786,"Regular","AD","Sync","2017-08-24",1
204666,94,42973.66905,0,14222,475,0,14697,"Regular","AD","Sync","2017-08-25",1
204666,95,42974.89567,4500,12547,1187,0,18234,"Regular","AD","Manual","2017-08-26",2
204666,96,42975.73932,0,12580,380,0,12960,"Regular","AD","Manual","2017-08-27",1
204666,97,42977.64921,0,12256,0,0,12256,"Regular","AD","Manual","2017-08-28",1
204666,98,42977.64888,0,14580,0,0,14580,"Regular","AD","Manual","2017-08-29",1
204666,99,42980.43197,0,14568,0,0,14568,"Regular","AD","Manual","2017-08-30",1
204666,100,42980.43169,0,12345,0,0,12345,"Regular","AD","Manual","2017-08-31",1
204716,1,42880.42474,0,6094,0,0,6094,"Regular","PH","GM","2017-05-24",1
204716,2,42881.43754,0,5962,0,0,5962,"Regular","PH","GM","2017-05-25",1
204716,3,42882.47674,0,18249,0,0,18249,"Regular","PH","GM","2017-05-26",5
204716,4,42883.46521,0,19613,0,0,19613,"Regular","PH","GM","2017-05-27",6
204716,5,42884.41923,0,8837,0,0,8837,"Regular","PH","GM","2017-05-28",1
204716,6,42885.4222,0,10696,0,0,10696,"Regular","PH","GM","2017-05-29",2
204716,7,42886.42391,0,7427,0,0,7427,"Regular","PH","GM","2017-05-30",1
204716,8,42887.4129,0,6190,0,0,6190,"Regular","PH","GM","2017-05-31",1
204716,9,42888.42623,0,17651,0,0,17651,"Regular","PH","GM","2017-06-01",5
204716,10,42889.55558,0,7564,0,0,7564,"Regular","PH","GM","2017-06-02",1
204716,11,42890.4761,0,18176,0,0,18176,"Regular","PH","GM","2017-06-03",5
204716,12,42891.43091,0,9392,0,0,9392,"Regular","PH","GM","2017-06-04",1
204716,13,42892.42963,0,7025,0,0,7025,"Regular","PH","GM","2017-06-05",1
204716,14,42893.42064,0,10701,0,0,10701,"Regular","PH","GM","2017-06-06",2
204716,15,42894.41903,0,16438,0,0,16438,"Regular","PH","GM","2017-06-07",4
204716,18,42897.43455,0,15471,0,0,15471,"Regular","PH","GM","2017-06-10",3
204716,16,42895.41388,0,4877,0,0,4877,"Regular","PH","GM","2017-06-08",1
204716,17,42896.55135,0,11819,0,0,11819,"Regular","PH","GM","2017-06-09",2
204716,19,42898.42254,0,12505,0,0,12505,"Regular","PH","GM","2017-06-11",2
204716,20,42899.4242,0,6198,0,0,6198,"Regular","PH","GM","2017-06-12",1
204716,21,42900.42179,0,11035,0,0,11035,"Regular","PH","GM","2017-06-13",2
204716,22,42901.42127,0,5878,0,0,5878,"Regular","PH","GM","2017-06-14",1
204716,23,42902.42941,0,6748,0,0,6748,"Regular","PH","GM","2017-06-15",1
204716,24,42903.41835,0,10519,0,0,10519,"Regular","PH","GM","2017-06-16",2
204716,25,42904.49386,0,14308,0,0,14308,"Regular","PH","GM","2017-06-17",3
204716,26,42905.41382,0,8678,0,0,8678,"Regular","PH","GM","2017-06-18",1
204716,27,42906.42514,0,8357,0,0,8357,"Regular","PH","GM","2017-06-19",1
204716,28,42907.41353,0,5675,0,0,5675,"Regular","PH","GM","2017-06-20",1
204716,29,42908.42372,0,11500,0,0,11500,"Regular","PH","GM","2017-06-21",2
204716,30,42909.51846,0,6037,0,0,6037,"Regular","PH","GM","2017-06-22",1
204716,31,42910.97844,0,9316,0,0,9316,"Regular","PH","GM","2017-06-23",1
204716,32,42911.57317,0,14762,0,0,14762,"Regular","PH","GM","2017-06-24",3
204716,33,42912.4193,0,20308,0,0,20308,"Regular","PH","Manual","2017-06-25",7
204716,34,42913.42349,0,8751,0,0,8751,"Regular","PH","GM","2017-06-26",1
204716,35,42914.4261,0,7359,0,0,7359,"Regular","PH","GM","2017-06-27",1
204716,36,42915.42321,0,7673,0,0,7673,"Regular","PH","GM","2017-06-28",1
204716,37,42917.45687,0,5779,0,0,5779,"Regular","PH","GM","2017-06-29",1
204716,38,42917.45687,0,17806,0,0,17806,"Regular","PH","GM","2017-06-30",5
204716,39,42918.46621,0,12036,0,0,12036,"Regular","PH","GM","2017-07-01",2
204716,40,42919.42163,0,9938,0,0,9938,"Regular","PH","GM","2017-07-02",2
204716,41,42920.42973,0,13583,0,0,13583,"Regular","PH","GM","2017-07-03",3
204716,42,42921.42193,0,7267,0,0,7267,"Regular","PH","GM","2017-07-04",1
204716,43,42922.43357,0,5872,0,0,5872,"Regular","PH","GM","2017-07-05",1
204716,44,42923.42969,0,6913,0,0,6913,"Regular","PH","GM","2017-07-06",1
204716,45,42924.75405,0,9094,0,0,9094,"Regular","PH","GM","2017-07-07",1
204716,46,42925.45733,0,13538,0,0,13538,"Regular","PH","GM","2017-07-08",3
204716,47,42926.46903,0,10726,0,0,10726,"Regular","PH","GM","2017-07-09",2
204716,48,42927.4251,0,4715,0,0,4715,"Regular","PH","GM","2017-07-10",1
204716,49,42928.40859,0,10879,0,0,10879,"Regular","PH","GM","2017-07-11",2
204716,50,42929.43157,0,6539,0,0,6539,"Regular","PH","GM","2017-07-12",1
204716,51,42930.40648,0,9152,0,0,9152,"Regular","PH","Manual","2017-07-13",1
204716,52,42931.96079,0,6772,0,0,6772,"Regular","PH","GM","2017-07-14",1
204716,53,42932.18523,0,19668,0,0,19668,"Regular","PH","GM","2017-07-15",6
204716,54,42933.56266,0,9735,0,0,9735,"Regular","PH","GM","2017-07-16",1
204716,55,42934.41423,0,5320,0,0,5320,"Regular","PH","GM","2017-07-17",1
204716,56,42935.41054,0,6573,0,0,6573,"Regular","PH","GM","2017-07-18",1
204716,57,42936.41374,0,7477,0,0,7477,"Regular","PH","GM","2017-07-19",1
204716,58,42937.42028,0,13074,0,0,13074,"Regular","PH","GM","2017-07-20",2
204716,59,42938.70563,0,13006,0,0,13006,"Regular","PH","GM","2017-07-21",2
204716,60,42939.52621,0,8419,0,0,8419,"Regular","PH","GM","2017-07-22",1
204716,61,42940.96873,0,4215,0,0,4215,"Regular","PH","GM","2017-07-23",1
204716,62,42941.40927,0,2289,0,0,2289,"Regular","PH","GM","2017-07-24",1
204716,63,42942.41799,0,12413,0,0,12413,"Regular","PH","GM","2017-07-25",2
204716,64,42943.42066,0,5441,0,0,5441,"Regular","PH","GM","2017-07-26",1
204716,65,42944.4175,0,11307,0,0,11307,"Regular","PH","GM","2017-07-27",2
204716,66,42945.6253,0,10846,0,0,10846,"Regular","PH","GM","2017-07-28",2
204716,67,42946.5535,0,13977,0,0,13977,"Regular","PH","GM","2017-07-29",3
204716,68,42947.41762,0,13577,0,0,13577,"Regular","PH","GM","2017-07-30",3
204716,69,42948.42299,0,8356,0,0,8356,"Regular","PH","GM","2017-07-31",1
204716,70,42949.42603,0,7659,0,0,7659,"Regular","PH","GM","2017-08-01",1
204716,71,42950.42337,0,10678,0,0,10678,"Regular","PH","GM","2017-08-02",2
204716,72,42951.41463,0,11178,0,0,11178,"Regular","PH","GM","2017-08-03",2
204716,73,42952.64325,0,5337,0,0,5337,"Regular","PH","GM","2017-08-04",1
204716,74,42953.66625,0,9874,0,0,9874,"Regular","PH","GM","2017-08-05",2
204716,75,42954.58047,0,10523,0,0,10523,"Regular","PH","Manual","2017-08-06",2
204716,76,42955.42702,0,10378,0,0,10378,"Regular","PH","GM","2017-08-07",2
204716,77,42956.40659,0,11123,0,0,11123,"Regular","PH","Manual","2017-08-08",2
204716,78,42957.54274,0,15666,0,0,15666,"Regular","PH","Manual","2017-08-09",4
204716,79,42958.42624,0,10828,0,0,10828,"Regular","PH","GM","2017-08-10",2
204716,80,42959.47227,0,6505,0,0,6505,"Regular","PH","GM","2017-08-11",1
204716,82,42961.43992,1500,14648,0,0,16148,"Regular","PH","GM","2017-08-13",4
204716,81,42961.43992,0,9274,0,0,9274,"Regular","PH","GM","2017-08-12",1
204716,83,42962.42598,0,6261,0,0,6261,"Regular","PH","GM","2017-08-14",1
204716,84,42964.0708,0,6832,0,0,6832,"Regular","PH","GM","2017-08-15",1
204716,88,42967.51205,2160,9555,0,0,11715,"Regular","PH","GM","2017-08-19",2
204716,85,42964.5436,0,14238,0,0,14238,"Regular","PH","GM","2017-08-16",3
204716,86,42965.51813,0,11569,0,0,11569,"Regular","PH","GM","2017-08-17",2
204716,87,42966.57426,0,7998,0,0,7998,"Regular","PH","GM","2017-08-18",1
204716,89,42968.42706,0,10083,0,0,10083,"Regular","PH","Manual","2017-08-20",2
204716,90,42969.42415,0,12612,0,0,12612,"Regular","PH","GM","2017-08-21",2
204716,91,42970.56559,0,7307,0,0,7307,"Regular","PH","GM","2017-08-22",1
204716,92,42971.4196,0,12223,0,0,12223,"Regular","PH","GM","2017-08-23",2
204716,93,42972.42224,0,8092,0,0,8092,"Regular","PH","GM","2017-08-24",1
204716,94,42973.78095,0,10006,0,0,10006,"Regular","PH","Manual","2017-08-25",2
204716,95,42974.63009,0,13417,0,0,13417,"Regular","PH","GM","2017-08-26",3
204716,96,42975.97537,0,8901,0,0,8901,"Regular","PH","GM","2017-08-27",1
204716,97,42976.42169,0,11542,0,0,11542,"Regular","PH","GM","2017-08-28",2
204716,98,42977.4294,0,6756,0,0,6756,"Regular","PH","GM","2017-08-29",1
204716,99,42978.42907,0,8523,0,0,8523,"Regular","PH","Manual","2017-08-30",1
204716,100,42979.42762,0,8309,0,0,8309,"Regular","PH","GM","2017-08-31",1
204794,1,42880.52428,0,5012,0,0,5012,"Regular","PH","Sync","2017-05-24",2
204794,2,42881.04572,0,3661,0,0,3661,"Regular","PH","Sync","2017-05-25",1
204794,3,42882.37215,0,6952,0,0,6952,"Regular","PH","Sync","2017-05-26",2
204794,4,42883.38614,0,4249,0,0,4249,"Regular","PH","Sync","2017-05-27",2
204794,5,42884.35242,0,3597,0,0,3597,"Regular","PH","Sync","2017-05-28",1
204794,6,42885.32345,0,2947,0,0,2947,"Regular","PH","Sync","2017-05-29",1
204826,1,42880.22694,2220,10087,0,0,12307,"Regular","PH","FB","2017-05-24",2
204826,2,42881.20949,900,15613,0,0,16513,"Regular","PH","FB","2017-05-25",3
204826,3,42882.19183,1590,12429,0,0,14019,"Regular","PH","Manual","2017-05-26",2
204826,4,42883.3128,0,16018,0,0,16018,"Regular","PH","FB","2017-05-27",3
204826,5,42884.35441,0,5985,0,0,5985,"Regular","PH","FB","2017-05-28",1
204826,6,42885.2597,0,10174,0,0,10174,"Regular","PH","FB","2017-05-29",1
204826,7,42886.43467,0,8823,0,0,8823,"Regular","PH","Manual","2017-05-30",1
204826,8,42887.21643,3000,10631,0,0,13631,"Regular","PH","Manual","2017-05-31",2
204826,9,42888.41035,3030,8829,475,0,12334,"Regular","PH","FB","2017-06-01",2
204826,10,42889.45134,0,5212,0,0,5212,"Regular","PH","FB","2017-06-02",1
204826,11,42890.28037,0,9417,0,0,9417,"Regular","PH","Manual","2017-06-03",1
204826,12,42891.33145,0,6542,0,0,6542,"Regular","PH","Manual","2017-06-04",1
204826,13,42892.20779,6720,10781,0,0,17501,"Regular","PH","Manual","2017-06-05",3
204826,14,42893.18947,0,7702,0,0,7702,"Regular","PH","Manual","2017-06-06",1
204826,15,42894.20842,4620,9187,0,0,13807,"Regular","PH","FB","2017-06-07",2
204826,16,42895.37707,6900,7167,0,0,14067,"Regular","PH","FB","2017-06-08",2
204826,17,42896.45957,0,14042,0,0,14042,"Regular","PH","FB","2017-06-09",2
204826,18,42897.2652,6660,11705,0,0,18365,"Regular","PH","Manual","2017-06-10",4
204826,19,42898.30431,1560,6649,0,0,8209,"Regular","PH","FB","2017-06-11",1
204826,20,42899.22729,5220,12119,0,0,17339,"Regular","PH","Manual","2017-06-12",3
204826,21,42900.22998,0,8980,0,0,8980,"Regular","PH","Manual","2017-06-13",1
204826,22,42902.24125,0,9177,0,0,9177,"Regular","PH","FB","2017-06-14",1
204826,23,42902.24125,8520,5142,0,0,13662,"Regular","PH","FB","2017-06-15",2
204826,24,42903.25803,5280,5560,0,0,10840,"Regular","PH","Manual","2017-06-16",1
204826,25,42905.90588,0,8513,0,0,8513,"Regular","PH","FB","2017-06-17",1
204826,26,42905.90588,0,9278,0,0,9278,"Regular","PH","FB","2017-06-18",1
204826,27,42906.34245,7560,5607,0,0,13167,"Regular","PH","FB","2017-06-19",2
